ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2019,2019-11-17,12:00,33,Estádio Governador Plácido Castelo,Anderson Daronco,34231.0,60326.0,Fortaleza,CSA,Rogério Ceni,Argel Fucks,13.0,18.0,9100000.0,7450000.0,28.9,29.2,3.0,0.0,1.0,0.0,4.0,3.0,10.0,20.0,19.0,10.0,2.0,3.0,0.0,1.0,15.0,8.0,6.0,5.0
2019,2019-11-17,12:00,33,Arena Fonte Nova,Bruno Arleu de Araújo,23194.0,55000.0,EC Bahia,Palmeiras,Roger Machado,Mano Menezes,9.0,2.0,14050000.0,58250000.0,27.3,28.6,1.0,1.0,1.0,0.0,2.0,4.0,17.0,16.0,14.0,17.0,4.0,4.0,1.0,0.0,15.0,22.0,5.0,13.0
2019,2019-11-17,12:00,33,Arena do Grêmio,Raphael Claus,30980.0,60540.0,Grêmio,Flamengo,Renato Gaúcho,Jorge Jesus,4.0,1.0,62250000.0,62550000.0,31.7,26.5,0.0,1.0,0.0,1.0,10.0,0.0,9.0,15.0,15.0,7.0,4.0,5.0,3.0,0.0,22.0,9.0,12.0,3.0
2019,2019-11-18,12:00,33,Estádio Governador Magalhães Pinto,Diego Pombo Lopez,21217.0,57483.0,Cruzeiro,Avaí FC,Abel Braga,Evando,16.0,20.0,19850000.0,5400000.0,27.7,26.5,0.0,0.0,0.0,0.0,17.0,2.0,14.0,20.0,19.0,14.0,4.0,3.0,0.0,0.0,16.0,10.0,8.0,5.0
2019,2019-11-24,10:00,34,Estádio Olímpico Nilton Santos,André Luiz de Freitas Castro,22548.0,46931.0,Botafogo,Corinthians,Alberto Valentim,Coelho,14.0,8.0,14150000.0,48250000.0,26.3,29.4,1.0,0.0,1.0,0.0,2.0,8.0,11.0,19.0,18.0,11.0,5.0,4.0,2.0,2.0,8.0,25.0,2.0,12.0
2019,2019-11-24,11:00,34,Estádio Aderbal Ramos da Silva,Raphael Claus,2316.0,17800.0,Avaí FC,Chapecoense,Evando,Marquinhos Santos,20.0,19.0,4900000.0,13000000.0,27.3,29.1,0.0,1.0,0.0,0.0,4.0,4.0,11.0,15.0,15.0,9.0,1.0,2.0,0.0,0.0,13.0,15.0,7.0,9.0
2019,2019-11-24,11:00,34,Estádio Governador Plácido Castelo,Rafael Traci,29001.0,60326.0,Ceará SC,São Paulo,Adilson Batista,Fernando Diniz,15.0,6.0,8400000.0,40000000.0,30.8,27.5,1.0,1.0,0.0,1.0,13.0,5.0,12.0,16.0,15.0,11.0,1.0,5.0,0.0,0.0,17.0,6.0,5.0,4.0
2019,2019-12-08,08:00,38,Estádio Beira-Rio,Savio Pereira Sampaio,18616.0,56000.0,Internacional,Atlético-MG,Zé Ricardo,Vágner Mancini,8.0,12.0,24850000.0,16050000.0,28.7,28.6,2.0,1.0,0.0,1.0,18.0,3.0,11.0,16.0,16.0,11.0,3.0,5.0,2.0,1.0,20.0,10.0,5.0,5.0
2019,2019-12-08,08:00,38,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,27229.0,57483.0,Cruzeiro,Palmeiras,Adilson Batista,Andrey Lopes,17.0,3.0,17750000.0,50600000.0,27.4,27.6,0.0,2.0,0.0,0.0,4.0,3.0,11.0,11.0,10.0,11.0,3.0,3.0,1.0,2.0,9.0,7.0,2.0,3.0
2019,2019-12-08,08:00,38,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,52552.0,60326.0,Fortaleza,EC Bahia,Rogério Ceni,Roger Machado,9.0,11.0,8150000.0,11300000.0,28.3,26.8,2.0,1.0,1.0,1.0,2.0,3.0,9.0,15.0,13.0,6.0,3.0,2.0,4.0,3.0,8.0,11.0,4.0,4.0
2019,2019-12-08,08:00,38,Neo Química Arena,Rodrigo D,36316.0,49205.0,Corinthians,Fluminense,Coelho,Marcão,7.0,14.0,27400000.0,21050000.0,28.6,25.1,1.0,2.0,0.0,2.0,3.0,5.0,21.0,14.0,13.0,20.0,1.0,3.0,0.0,2.0,16.0,10.0,6.0,4.0
2019,2019-12-08,08:00,38,Estádio Urbano Caldeira,Paulo Roberto Alves Júnior,13310.0,20120.0,Santos FC,Flamengo,Jorge Sampaoli,Jorge Jesus,2.0,1.0,38300000.0,90900000.0,27.7,27.9,4.0,0.0,2.0,0.0,3.0,5.0,12.0,15.0,13.0,12.0,1.0,4.0,4.0,0.0,21.0,5.0,9.0,2.0
2019,2019-12-08,08:00,38,Estádio Jornalista Mário Filho,Pablo Ramón Goncalves Pinheiro,67395.0,72000.0,Vasco da Gama,Chapecoense,Vanderlei Luxemburgo,Marquinhos Santos,13.0,19.0,16350000.0,7050000.0,28.1,30.2,1.0,1.0,0.0,0.0,7.0,2.0,18.0,16.0,15.0,17.0,1.0,6.0,1.0,0.0,24.0,9.0,11.0,4.0
2019,2019-12-08,08:00,38,Estádio Olímpico Nilton Santos,Luiz Flávio de Oliveira,25900.0,46931.0,Botafogo,Ceará SC,Alberto Valentim,Argel Fucks,15.0,16.0,9450000.0,8350000.0,24.7,29.5,1.0,1.0,1.0,0.0,3.0,6.0,12.0,19.0,16.0,11.0,1.0,1.0,0.0,2.0,15.0,14.0,10.0,6.0
2019,2019-12-08,08:00,38,Estádio Serra Dourada,Ricardo Marques Ribeiro,7456.0,50049.0,Goiás EC,Grêmio,Ney Franco,Renato Gaúcho,10.0,4.0,10400000.0,2800000.0,27.8,21.6,3.0,2.0,2.0,2.0,7.0,4.0,21.0,8.0,7.0,20.0,4.0,3.0,1.0,2.0,18.0,14.0,9.0,4.0
2019,2019-12-08,08:00,38,Estádio Rei Pelé,Alisson Sidnei Furtado,9498.0,20000.0,CSA,São Paulo,Jacozinho,Fernando Diniz,18.0,6.0,6050000.0,17500000.0,27.4,21.0,1.0,2.0,1.0,2.0,6.0,4.0,17.0,24.0,23.0,17.0,2.0,5.0,1.0,1.0,24.0,13.0,13.0,6.0
2020,2020-08-09,12:30,1,Estádio Major Antônio Couto Pereira,Bruno Arleu de Araújo,0.0,37182.0,Coritiba FC,Internacional,Eduardo Barroca,Eduardo Coudet,18.0,6.0,6430000.0,21250000.0,28.1,27.8,0.0,1.0,0.0,0.0,2.0,6.0,5.0,13.0,11.0,5.0,3.0,0.0,3.0,2.0,1.0,8.0,1.0,3.0
2020,2020-08-09,02:00,1,Estádio Adelmar da Costa Carvalho,Edina Alves Batista,0.0,35000.0,Sport Recife,Ceará SC,Daniel Paulista,Guto Ferreira,3.0,14.0,7000000.0,6180000.0,27.2,29.8,3.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0
2020,2020-08-09,09:00,1,Estádio Jornalista Mário Filho,Raphael Claus,0.0,78838.0,Flamengo,Atlético-MG,Domènec Torrent,Jorge Sampaoli,16.0,7.0,76200000.0,20500000.0,29.0,24.5,0.0,1.0,0.0,1.0,9.0,2.0,12.0,24.0,21.0,10.0,4.0,2.0,2.0,3.0,17.0,10.0,10.0,2.0
2020,2020-08-09,09:00,1,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,0.0,20120.0,Santos FC,RB Bragantino,Cuca,Felipe Tigrão,8.0,11.0,28450000.0,10700000.0,27.5,25.2,1.0,1.0,0.0,0.0,4.0,2.0,10.0,19.0,19.0,9.0,5.0,3.0,4.0,2.0,10.0,18.0,5.0,8.0
2020,2020-08-10,12:00,1,Estádio Governador Plácido Castelo,Braulio da Silva Machado,0.0,60326.0,Fortaleza,Athletico-PR,Rogério Ceni,Dorival Júnior,19.0,2.0,7450000.0,11600000.0,29.9,25.9,0.0,2.0,0.0,2.0,3.0,4.0,12.0,7.0,7.0,11.0,3.0,3.0,1.0,1.0,10.0,13.0,4.0,4.0
2020,2020-10-01,02:30,1,Estádio Olímpico Nilton Santos,Savio Pereira Sampaio,0.0,46931.0,Botafogo,EC Bahia,Paulo Autuori,Mano Menezes,15.0,4.0,8900000.0,13030000.0,26.6,29.1,1.0,2.0,0.0,1.0,8.0,5.0,18.0,14.0,14.0,14.0,2.0,1.0,0.0,1.0,15.0,12.0,8.0,7.0
2020,2020-10-01,02:30,1,Neo Química Arena,Paulo Roberto Alves Júnior,0.0,49205.0,Corinthians,Atlético-GO,Coelho,Vágner Mancini,12.0,13.0,27850000.0,7100000.0,28.2,26.7,0.0,0.0,0.0,0.0,4.0,7.0,18.0,12.0,10.0,18.0,5.0,4.0,4.0,2.0,12.0,17.0,8.0,7.0
2020,2020-12-03,11:00,1,Estádio Serra Dourada,Caio Max Augusto Vieira,0.0,12500.0,Goiás EC,São Paulo,Glauber Ramos,Fernando Diniz,20.0,1.0,6580000.0,28100000.0,26.1,27.9,0.0,3.0,0.0,1.0,2.0,9.0,16.0,19.0,18.0,16.0,3.0,3.0,0.0,1.0,9.0,15.0,4.0,6.0
2020,2021-01-27,12:00,1,Allianz Parque,Anderson Daronco,0.0,43600.0,Palmeiras,Vasco da Gama,Abel Ferreira,Vanderlei Luxemburgo,9.0,10.0,15300000.0,25150000.0,27.1,27.4,1.0,1.0,1.0,1.0,6.0,3.0,19.0,11.0,11.0,17.0,2.0,2.0,0.0,2.0,14.0,12.0,7.0,5.0
2020,2020-08-12,12:15,2,Estádio Governador Magalhães Pinto,Wagner do Nascimento Magalhães,0.0,57000.0,Atlético-MG,Corinthians,Jorge Sampaoli,Tiago Nunes,7.0,12.0,23400000.0,27700000.0,25.9,27.2,3.0,2.0,0.0,2.0,8.0,4.0,19.0,11.0,11.0,18.0,2.0,10.0,3.0,1.0,25.0,7.0,9.0,2.0
2020,2020-08-12,12:15,2,Arena da Baixada,Diego Pombo Lopez,0.0,42372.0,Athletico-PR,Goiás EC,Dorival Júnior,Ney Franco,2.0,20.0,14230000.0,7400000.0,26.9,25.7,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2020,2020-08-12,12:15,2,Estádio Nabi Abi Chedid,André Luiz de Freitas Castro,0.0,13212.0,RB Bragantino,Botafogo,Felipe Tigrão,Paulo Autuori,11.0,15.0,11430000.0,10430000.0,25.5,25.0,1.0,1.0,1.0,0.0,11.0,3.0,13.0,8.0,8.0,13.0,2.0,7.0,1.0,1.0,23.0,9.0,12.0,6.0
2020,2020-08-12,01:30,2,Estádio Olímpico Pedro Ludovico Teixeira,Luiz Flávio de Oliveira,0.0,13000.0,Atlético-GO,Flamengo,Vágner Mancini,Domènec Torrent,13.0,16.0,6230000.0,66000000.0,26.2,28.4,3.0,0.0,2.0,0.0,11.0,5.0,15.0,19.0,19.0,15.0,3.0,4.0,2.0,1.0,13.0,8.0,5.0,3.0
2020,2020-08-13,01:30,2,Estádio Governador Roberto Santos,Flavio Rodrigues de Souza,0.0,30000.0,EC Bahia,Coritiba FC,Roger Machado,Eduardo Barroca,4.0,18.0,11750000.0,6800000.0,28.0,26.7,1.0,0.0,1.0,0.0,3.0,8.0,16.0,18.0,17.0,14.0,3.0,4.0,1.0,5.0,12.0,14.0,7.0,8.0
2020,2020-08-13,02:30,2,Estádio Jornalista Mário Filho,Rafael Traci,0.0,82238.0,Fluminense,Palmeiras,Odair Hellmann,Vanderlei Luxemburgo,17.0,9.0,12300000.0,30750000.0,28.8,28.3,1.0,1.0,1.0,1.0,3.0,3.0,20.0,31.0,30.0,18.0,0.0,0.0,3.0,0.0,10.0,9.0,6.0,5.0
2020,2020-08-13,02:30,2,Estádio Governador Plácido Castelo,Caio Max Augusto Vieira,0.0,60326.0,Ceará SC,Grêmio,Guto Ferreira,Renato Gaúcho,14.0,5.0,4530000.0,18080000.0,27.5,27.0,1.0,1.0,1.0,0.0,1.0,7.0,17.0,7.0,7.0,15.0,7.0,4.0,1.0,0.0,11.0,14.0,5.0,4.0
2020,2020-08-14,12:15,2,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,0.0,67428.0,São Paulo,Fortaleza,Fernando Diniz,Rogério Ceni,1.0,19.0,27300000.0,6780000.0,28.5,28.9,1.0,0.0,1.0,0.0,6.0,7.0,16.0,18.0,17.0,14.0,3.0,2.0,4.0,3.0,13.0,12.0,7.0,6.0
2020,2020-08-14,12:30,2,Estádio Beira-Rio,Marcelo de Lima Henrique,0.0,56000.0,Internacional,Santos FC,Eduardo Coudet,Cuca,6.0,8.0,23550000.0,21650000.0,29.2,28.3,2.0,0.0,0.0,0.0,9.0,4.0,28.0,14.0,13.0,26.0,1.0,5.0,2.0,2.0,25.0,6.0,13.0,3.0
2020,2020-08-14,01:00,2,Estádio São Januário,Rodolpho Toski Marques,0.0,24584.0,Vasco da Gama,Sport Recife,Ramon Menezes,Daniel Paulista,10.0,3.0,18030000.0,7000000.0,27.0,27.2,2.0,0.0,2.0,0.0,5.0,8.0,29.0,17.0,16.0,29.0,1.0,4.0,1.0,4.0,9.0,13.0,2.0,8.0
2020,2020-08-16,12:00,3,Arena do Grêmio,Bruno Arleu de Araújo,0.0,60540.0,Grêmio,Corinthians,Renato Gaúcho,Tiago Nunes,8.0,13.0,49650000.0,32900000.0,29.6,29.2,0.0,0.0,0.0,0.0,7.0,5.0,16.0,14.0,14.0,14.0,2.0,7.0,0.0,0.0,24.0,5.0,9.0,2.0
2020,2020-08-16,12:30,3,Estádio Major Antônio Couto Pereira,Rodrigo D,0.0,37182.0,Coritiba FC,Flamengo,Eduardo Barroca,Domènec Torrent,17.0,20.0,6630000.0,71500000.0,27.9,27.3,0.0,1.0,0.0,1.0,4.0,5.0,25.0,16.0,16.0,24.0,6.0,3.0,2.0,1.0,8.0,18.0,2.0,5.0
2020,2020-08-16,04:00,3,Estádio Governador Magalhães Pinto,Savio Pereira Sampaio,0.0,57000.0,Atlético-MG,Ceará SC,Jorge Sampaoli,Guto Ferreira,4.0,12.0,18600000.0,5930000.0,26.5,29.7,2.0,0.0,0.0,0.0,4.0,0.0,14.0,15.0,12.0,12.0,1.0,3.0,2.0,1.0,11.0,13.0,3.0,7.0
2020,2020-08-16,09:00,3,Estádio São Januário,Wilton Sampaio,0.0,24584.0,Vasco da Gama,São Paulo,Ramon Menezes,Fernando Diniz,7.0,1.0,16430000.0,27300000.0,26.4,28.5,2.0,1.0,0.0,0.0,3.0,4.0,16.0,15.0,15.0,14.0,4.0,1.0,1.0,1.0,8.0,11.0,5.0,4.0
2020,2020-08-16,09:00,3,Estádio Governador Roberto Santos,Felipe Fernandes,0.0,30000.0,EC Bahia,RB Bragantino,Roger Machado,Felipe Tigrão,5.0,11.0,11130000.0,10630000.0,28.8,26.2,2.0,1.0,1.0,0.0,3.0,7.0,16.0,16.0,14.0,15.0,2.0,2.0,2.0,1.0,10.0,16.0,4.0,7.0
2020,2020-08-16,11:00,3,Estádio Jornalista Mário Filho,Raphael Claus,0.0,82238.0,Fluminense,Internacional,Odair Hellmann,Eduardo Coudet,15.0,3.0,20780000.0,22000000.0,27.3,29.3,2.0,1.0,1.0,1.0,1.0,4.0,13.0,24.0,23.0,11.0,1.0,3.0,1.0,1.0,10.0,9.0,2.0,4.0
2020,2020-08-17,12:00,3,Estádio Olímpico Pedro Ludovico Teixeira,Grazianni Maciel Rocha,0.0,13500.0,Atlético-GO,Sport Recife,Vágner Mancini,Daniel Paulista,6.0,9.0,6230000.0,7480000.0,26.2,27.9,1.0,1.0,1.0,0.0,4.0,9.0,13.0,15.0,15.0,12.0,3.0,3.0,0.0,2.0,10.0,15.0,5.0,8.0
2020,2020-08-17,12:30,3,Estádio Governador Plácido Castelo,Marielson Alves Silva,0.0,60326.0,Fortaleza,Botafogo,Rogério Ceni,Paulo Autuori,18.0,14.0,7230000.0,10230000.0,30.0,26.1,0.0,0.0,0.0,0.0,4.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,2.0,1.0,12.0,15.0,8.0,6.0
2020,2020-08-17,12:45,3,Estádio Urbano Caldeira,Anderson Daronco,0.0,20120.0,Santos FC,Athletico-PR,Cuca,Dorival Júnior,16.0,2.0,28450000.0,13880000.0,27.5,26.7,3.0,1.0,2.0,0.0,2.0,6.0,9.0,22.0,21.0,9.0,1.0,3.0,0.0,0.0,11.0,12.0,5.0,6.0
2020,2020-08-20,12:15,4,Estádio Jornalista Mário Filho,Rafael Traci,0.0,78838.0,Flamengo,Grêmio,Domènec Torrent,Renato Gaúcho,12.0,8.0,73900000.0,49650000.0,27.9,29.6,1.0,1.0,0.0,1.0,1.0,2.0,17.0,20.0,19.0,16.0,1.0,1.0,1.0,3.0,8.0,10.0,4.0,5.0
2020,2020-08-20,12:15,4,Estádio Nabi Abi Chedid,Jean Pierre Goncalves Lima,0.0,13212.0,RB Bragantino,Fluminense,Felipe Tigrão,Odair Hellmann,14.0,10.0,11350000.0,20780000.0,25.4,27.3,2.0,1.0,1.0,1.0,6.0,4.0,19.0,14.0,14.0,18.0,3.0,1.0,2.0,0.0,13.0,9.0,6.0,3.0
2020,2020-08-20,12:30,4,Arena da Baixada,Caio Max Augusto Vieira,0.0,42372.0,Athletico-PR,Palmeiras,Dorival Júnior,Vanderlei Luxemburgo,6.0,13.0,19450000.0,33450000.0,25.3,28.0,0.0,1.0,0.0,0.0,5.0,7.0,20.0,19.0,18.0,19.0,2.0,0.0,0.0,2.0,6.0,10.0,5.0,6.0
2020,2020-08-20,01:30,4,Estádio Beira-Rio,Wagner Reway,0.0,56000.0,Internacional,Atlético-GO,Eduardo Coudet,Vágner Mancini,5.0,7.0,14700000.0,6550000.0,26.4,27.5,3.0,0.0,0.0,0.0,4.0,3.0,19.0,17.0,16.0,16.0,1.0,2.0,1.0,2.0,11.0,7.0,3.0,5.0
2020,2020-08-20,01:30,4,Estádio Serra Dourada,Dyorgines Jose Padovani,0.0,50049.0,Goiás EC,Fortaleza,Ney Franco,Rogério Ceni,19.0,18.0,8980000.0,7630000.0,27.0,29.5,1.0,3.0,0.0,1.0,2.0,6.0,16.0,15.0,14.0,14.0,0.0,3.0,3.0,2.0,13.0,13.0,9.0,5.0
2020,2020-08-20,02:30,4,Estádio Olímpico Nilton Santos,Flavio Rodrigues de Souza,0.0,46931.0,Botafogo,Atlético-MG,Paulo Autuori,Jorge Sampaoli,16.0,1.0,9730000.0,24800000.0,25.4,25.0,2.0,1.0,1.0,0.0,7.0,16.0,9.0,10.0,10.0,6.0,8.0,3.0,1.0,2.0,10.0,31.0,3.0,13.0
2020,2020-08-20,02:30,4,Neo Química Arena,Braulio da Silva Machado,0.0,49205.0,Corinthians,Coritiba FC,Tiago Nunes,Eduardo Barroca,15.0,20.0,29950000.0,8250000.0,29.0,28.2,3.0,1.0,1.0,1.0,10.0,0.0,15.0,7.0,6.0,15.0,3.0,9.0,0.0,3.0,23.0,9.0,6.0,3.0
2020,2020-08-21,12:15,4,Estádio Adelmar da Costa Carvalho,Jose Mendonça,0.0,35000.0,Sport Recife,Santos FC,Daniel Paulista,Cuca,11.0,9.0,6930000.0,24750000.0,26.9,27.0,0.0,1.0,0.0,0.0,4.0,5.0,23.0,17.0,17.0,22.0,4.0,5.0,1.0,1.0,11.0,16.0,3.0,10.0
2020,2020-08-21,01:00,4,Estádio Cícero Pompeu de Toledo,Rodrigo Carvalhaes de Miranda,0.0,67428.0,São Paulo,EC Bahia,Fernando Diniz,Roger Machado,4.0,2.0,28200000.0,11980000.0,27.8,28.1,1.0,1.0,0.0,1.0,5.0,6.0,14.0,16.0,16.0,14.0,3.0,4.0,4.0,1.0,24.0,8.0,12.0,2.0
2020,2020-08-21,01:00,4,Estádio Governador Plácido Castelo,Thiago Duarte Peixoto,0.0,60326.0,Ceará SC,Vasco da Gama,Guto Ferreira,Ramon Menezes,17.0,3.0,5930000.0,17530000.0,29.2,27.2,0.0,3.0,0.0,0.0,13.0,2.0,18.0,14.0,13.0,18.0,1.0,2.0,1.0,2.0,22.0,5.0,9.0,0.0
2020,2020-08-22,09:00,5,Arena da Baixada,Daniel Nobre Bins,0.0,42372.0,Athletico-PR,Fluminense,Dorival Júnior,Odair Hellmann,7.0,14.0,14150000.0,15900000.0,26.5,26.5,0.0,1.0,0.0,1.0,7.0,2.0,21.0,12.0,11.0,21.0,2.0,5.0,1.0,2.0,14.0,9.0,6.0,3.0
2020,2020-08-23,12:00,5,Estádio Beira-Rio,Luiz Flávio de Oliveira,0.0,56000.0,Internacional,Atlético-MG,Eduardo Coudet,Jorge Sampaoli,3.0,4.0,22400000.0,19400000.0,28.2,27.9,1.0,0.0,1.0,0.0,2.0,5.0,20.0,21.0,20.0,19.0,0.0,2.0,3.0,1.0,6.0,11.0,1.0,5.0
2020,2020-08-23,04:00,5,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,0.0,78838.0,Flamengo,Botafogo,Domènec Torrent,Paulo Autuori,17.0,12.0,53100000.0,10150000.0,28.7,26.3,1.0,1.0,0.0,0.0,5.0,4.0,15.0,17.0,16.0,14.0,0.0,4.0,0.0,2.0,15.0,7.0,5.0,4.0
2020,2020-08-23,09:00,5,Estádio São Januário,Savio Pereira Sampaio,0.0,24584.0,Vasco da Gama,Grêmio,Ramon Menezes,Renato Gaúcho,1.0,9.0,18330000.0,48100000.0,26.8,27.4,0.0,0.0,0.0,0.0,6.0,4.0,23.0,17.0,17.0,23.0,4.0,3.0,1.0,0.0,10.0,14.0,6.0,5.0
2020,2020-08-23,09:00,5,Estádio Cícero Pompeu de Toledo,Vinicius Gonçalves Dias Araujo,0.0,67000.0,Palmeiras,Santos FC,Vanderlei Luxemburgo,Cuca,8.0,6.0,33450000.0,27850000.0,28.0,27.0,2.0,1.0,1.0,0.0,5.0,6.0,21.0,14.0,13.0,19.0,2.0,3.0,4.0,0.0,17.0,9.0,6.0,4.0
2020,2020-08-23,09:00,5,Estádio Nabi Abi Chedid,Gilberto Rodrigues Castro Junior,0.0,13212.0,RB Bragantino,Coritiba FC,Felipe Tigrão,Mozart,11.0,20.0,11430000.0,8100000.0,25.6,28.4,1.0,2.0,1.0,1.0,10.0,3.0,17.0,18.0,18.0,14.0,2.0,1.0,1.0,2.0,15.0,7.0,5.0,1.0
2020,2020-08-24,01:00,5,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,0.0,60326.0,Ceará SC,EC Bahia,Guto Ferreira,Roger Machado,19.0,2.0,5650000.0,10900000.0,28.3,29.6,2.0,0.0,1.0,0.0,6.0,11.0,21.0,7.0,7.0,18.0,7.0,2.0,1.0,1.0,11.0,16.0,5.0,7.0
2020,2020-08-27,02:30,5,Neo Química Arena,Rodolpho Toski Marques,0.0,49205.0,Corinthians,Fortaleza,Tiago Nunes,Rogério Ceni,10.0,15.0,26250000.0,7330000.0,27.8,30.3,1.0,1.0,0.0,0.0,5.0,1.0,14.0,12.0,11.0,13.0,2.0,6.0,0.0,5.0,21.0,10.0,10.0,7.0
2020,2020-08-29,10:00,6,Estádio Olímpico Nilton Santos,Thiago Duarte Peixoto,0.0,46931.0,Botafogo,Internacional,Paulo Autuori,Eduardo Coudet,12.0,1.0,7050000.0,20800000.0,26.0,29.5,0.0,2.0,0.0,2.0,5.0,3.0,14.0,24.0,21.0,13.0,2.0,2.0,2.0,2.0,7.0,7.0,4.0,2.0
2020,2020-08-30,12:00,6,Estádio Jornalista Mário Filho,Braulio da Silva Machado,0.0,82238.0,Fluminense,Vasco da Gama,Odair Hellmann,Ramon Menezes,8.0,2.0,19580000.0,17600000.0,25.8,27.9,2.0,1.0,1.0,0.0,2.0,4.0,19.0,16.0,16.0,15.0,3.0,1.0,1.0,1.0,12.0,9.0,6.0,3.0
2020,2020-08-30,12:00,6,Estádio Governador Roberto Santos,Bruno Arleu de Araújo,0.0,30000.0,EC Bahia,Palmeiras,Roger Machado,Vanderlei Luxemburgo,4.0,6.0,11350000.0,30950000.0,29.6,27.7,1.0,1.0,0.0,0.0,8.0,2.0,15.0,16.0,15.0,15.0,4.0,0.0,1.0,4.0,9.0,11.0,1.0,3.0
2020,2020-08-30,02:00,6,Estádio Governador Plácido Castelo,Rafael Traci,0.0,60326.0,Fortaleza,RB Bragantino,Rogério Ceni,Felipe Tigrão,14.0,13.0,7350000.0,10480000.0,29.2,23.3,3.0,0.0,1.0,0.0,3.0,4.0,22.0,10.0,9.0,19.0,2.0,3.0,0.0,1.0,13.0,6.0,6.0,3.0
2020,2020-08-30,04:00,6,Estádio Cícero Pompeu de Toledo,Flavio Rodrigues de Souza,0.0,67428.0,São Paulo,Corinthians,Fernando Diniz,Tiago Nunes,3.0,11.0,17400000.0,29050000.0,25.8,28.4,2.0,1.0,1.0,1.0,7.0,4.0,16.0,22.0,22.0,16.0,4.0,3.0,2.0,1.0,14.0,7.0,7.0,2.0
2020,2020-08-30,09:00,6,Estádio Urbano Caldeira,Wilton Sampaio,0.0,20120.0,Santos FC,Flamengo,Cuca,Domènec Torrent,7.0,16.0,21550000.0,70500000.0,27.3,27.6,0.0,1.0,0.0,1.0,9.0,2.0,14.0,26.0,26.0,12.0,5.0,5.0,5.0,1.0,22.0,10.0,11.0,4.0
2020,2020-08-30,11:00,6,Estádio Antonio Accioly,Igor Junior Benevenuto,0.0,13000.0,Atlético-GO,Ceará SC,Vágner Mancini,Guto Ferreira,15.0,19.0,6230000.0,5600000.0,26.3,28.6,0.0,2.0,0.0,0.0,4.0,4.0,16.0,11.0,10.0,16.0,3.0,4.0,1.0,2.0,14.0,13.0,8.0,2.0
2020,2020-11-18,11:00,6,Estádio Governador Magalhães Pinto,Dyorgines Jose Padovani,0.0,57000.0,Atlético-MG,Athletico-PR,Jorge Sampaoli,Paulo Autuori,5.0,10.0,39750000.0,18400000.0,25.8,25.4,0.0,2.0,0.0,2.0,9.0,1.0,7.0,23.0,23.0,7.0,4.0,6.0,1.0,1.0,21.0,10.0,8.0,3.0
2020,2020-11-30,10:00,6,Arena do Grêmio,Savio Pereira Sampaio,0.0,60540.0,Grêmio,Goiás EC,Renato Gaúcho,Glauber Ramos,9.0,18.0,41800000.0,6680000.0,29.1,26.3,2.0,1.0,1.0,0.0,8.0,1.0,15.0,17.0,17.0,15.0,1.0,8.0,2.0,1.0,26.0,5.0,12.0,2.0
2020,2020-09-03,12:00,7,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,0.0,60326.0,Ceará SC,Fortaleza,Guto Ferreira,Rogério Ceni,13.0,10.0,6000000.0,6850000.0,29.1,28.7,1.0,0.0,1.0,0.0,2.0,6.0,22.0,18.0,18.0,20.0,0.0,3.0,4.0,2.0,9.0,5.0,5.0,3.0
2020,2020-09-03,12:15,7,Estádio Serra Dourada,Jose Mendonça,0.0,50049.0,Goiás EC,Corinthians,Thiago Larghi,Tiago Nunes,20.0,15.0,8900000.0,27880000.0,27.0,28.9,1.0,2.0,0.0,1.0,3.0,6.0,16.0,12.0,12.0,14.0,3.0,3.0,1.0,0.0,11.0,11.0,7.0,5.0
2020,2020-09-03,12:15,7,Estádio Jornalista Mário Filho,Marielson Alves Silva,0.0,82238.0,Fluminense,Atlético-GO,Odair Hellmann,Vágner Mancini,5.0,18.0,20830000.0,7430000.0,27.5,24.8,1.0,1.0,1.0,0.0,2.0,9.0,14.0,16.0,16.0,13.0,2.0,3.0,0.0,1.0,11.0,15.0,4.0,9.0
